EnsemblID;Name;Sequence;Comments;Phenotype;Chromosome;GeneSymbol;IsInheritanceKnown
ENSG00000117425;Patched, Drosophila, homolog of, 2;NotRelevant;;Basal cell carcinoma, somatic, 605462 (3)Medulloblastoma, somatic, 155255 (3);chr1;PTCH2;False
ENSG00000070785;Eukaryotic translation initiation factor 2B, subunit 3;NotRelevant;;Leukoencephalopathy with vanishing white matter, 603896 (3), Autosomal recessiveLeukoencephalopathy with vanishing white matter, 603896 (3);chr1;EIF2B3;True
ENSG00000126088;Uroporphyrinogen decarboxylase;NotRelevant;;Porphyria cutanea tarda, 176100 (3), Autosomal recessive, Autosomal dominantPorphyria, hepatoerythropoietic, 176100 (3);chr1;UROD;True
ENSG00000132781;MutY, E. coli, homolog of;NotRelevant;;Adenomas, multiple colorectal, 608456 (3), Autosomal recessiveGastric cancer, somatic, 613659 (3);chr1;MUTYH, MYH;True
ENSG00000132773;Target of EGR1;NotRelevant;;Pontocerebellar hypoplasia, type 7, 614969 (3), Autosomal recessivePontocerebellar hypoplasia, type 7, 614969 (3);chr1;TOE1, PCH7;True
ENSG00000132763;MMACHC gene;NotRelevant;;Methylmalonic aciduria and homocystinuria, cblC type, 277400 (3), Autosomal recessiveMethylmalonic aciduria and homocystinuria, cblC type, 277400 (3);chr1;MMACHC;True
ENSG00000117450;Peroxiredoxin 1;NotRelevant;pseudogene PAGB on 9p22;Methylmalonic aciduria and homocystinuria, cblC type, digenic, 277400 (3), Autosomal recessiveMethylmalonic aciduria and homocystinuria, cblC type, digenic, 277400 (3);chr1;PRDX1, PRXI, PAGA, NKEFA;True
ENSG00000085998;Protein 0-mannose beta-1,2-N-acetylglucosaminyltransferase;NotRelevant;;Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 3, 253280 (3), Autosomal recessiveRetinitis pigmentosa 76, 617123 (3);chr1;POMGNT1, MEB, MDDGA3, MDDGB3, MDDGC3, RP76, LGMDR15;True
ENSG00000085999;RAD54, S. cerevisiae, homolog-like;NotRelevant;;Adenocarcinoma, colonic, somatic (3){Breast cancer, invasive ductal}, 114480 (3);chr1;RAD54L, HR54, HRAD54;False
ENSG00000117480;Fatty acid amide hydrolase;NotRelevant;;{Drug addiction, susceptibility to}, 606581 (3){Drug addiction, susceptibility to}, 606581 (3);chr1;FAAH;False
ENSG00000162367;T-cell acute lymphocytic leukemia-1;NotRelevant;proximal to MYCL1;Leukemia, T-cell acute lymphocytic, somatic, 613065 (3)Leukemia, T-cell acute lymphocytic, somatic, 613065 (3);chr1;TAL1, TCL5, SCL;False
ENSG00000123473;SCL/TAL1-interrupting locus;NotRelevant;within about 250kb of SCL;Microcephaly 7, primary, autosomal recessive, 612703 (3), Autosomal recessiveMicrocephaly 7, primary, autosomal recessive, 612703 (3);chr1;STIL, SIL, MCPH7;True
ENSG00000186790;Forkhead box E3;NotRelevant;;Anterior segment dysgenesis 2, multiple subtypes, 610256 (3), Autosomal recessive{Aortic aneurysm, familial thoracic 11, susceptibility to}, 617349 (3);chr1;FOXE3, FKHL12, ASMD, CTRCT34, ASGD2, AAT11;True
ENSG00000085840;Origin recognition complex, subunit 1, S. cerevisiae, homolog;NotRelevant;;Meier-Gorlin syndrome 1, 224690 (3), Autosomal recessiveMeier-Gorlin syndrome 1, 224690 (3);chr1;ORC1, ORC1L;True
ENSG00000162377;Cytochrome C oxidase assembly factor;NotRelevant;mutation identified in 1 COX4D patient;?Mitochondrial complex IV deficiency, 220110 (3), Autosomal recessive, Mitochondrial?Mitochondrial complex IV deficiency, 220110 (3);chr1;COA7, RESA1, SELRC1, C1orf163;True
ENSG00000116171;Sterol carrier protein-2;NotRelevant;mutation identified in 1 LKDMN patient;?Leukoencephalopathy with dystonia and motor neuropathy, 613724 (3), Autosomal recessive?Leukoencephalopathy with dystonia and motor neuropathy, 613724 (3);chr1;SCP2;True
ENSG00000157184;Carnitine palmitoyltransferase II;NotRelevant;formerly at 1p13;CPT II deficiency, infantile, 600649 (3), Autosomal recessive{Encephalopathy, acute, infection-induced, 4, susceptibility to}, 614212 (3);chr1;CPT2, IIAE4;True
ENSG00000157193;Low density lipoprotein receptor-related protein 8 (Apolipoprotein E receptor 2);NotRelevant;;{Myocardial infarction, susceptibility to}, 608446 (3){Myocardial infarction, susceptibility to}, 608446 (3);chr1;LRP8, APOER2, MCI1;False
ENSG00000116133;24-dehydrocholesterol reductase;NotRelevant;;Desmosterolosis, 602398 (3), Autosomal recessiveDesmosterolosis, 602398 (3);chr1;DHCR24, KIAA0018;True
ENSG00000162399;Barttin;NotRelevant;;Bartter syndrome, type 4a, 602522 (3), Autosomal recessiveSensorineural deafness with mild renal dysfunction, 602522 (3);chr1;BSND;True
ENSG00000169174;Proprotein convertase, subtilisin/kexin-type, 9;NotRelevant;;Hypercholesterolemia, familial, 3, 603776 (3){Low density lipoprotein cholesterol level QTL 1}, 603776 (3);chr1;PCSK9, NARC1, HCHOLA3, FH3, LDLCQ1;False
ENSG00000157131;Complement component-8, alpha polypeptide;NotRelevant;;C8 deficiency, type I, 613790 (3), Autosomal recessiveC8 deficiency, type I, 613790 (3);chr1;C8A;True
ENSG00000021852;Complement component-8, beta polypeptide;NotRelevant;;C8 deficiency, type II, 613789 (3), Autosomal recessiveC8 deficiency, type II, 613789 (3);chr1;C8B;True
ENSG00000173406;Disabled, Drosophila, homolog 1;NotRelevant;;Spinocerebellar ataxia 37, 615945 (3), Autosomal dominantSpinocerebellar ataxia 37, 615945 (3);chr1;DAB1, SCA37;True
ENSG00000184292;Tumor-associated calcium signal transducer 2;NotRelevant;;Corneal dystrophy, gelatinous drop-like, 204870 (3), Autosomal recessiveCorneal dystrophy, gelatinous drop-like, 204870 (3);chr1;TACSTD2, TROP2, M1S1;True
ENSG00000162601;MYB-like, SWIRM, and MPN domains-containing protein 1;NotRelevant;;Bone marrow failure syndrome 4, 618116 (3), Autosomal recessiveBone marrow failure syndrome 4, 618116 (3);chr1;MYSM1, 2ADUB, KIAA1915, BMFS4;True
ENSG00000162599;Nuclear factor I/A;NotRelevant;;Brain malformations with or without urinary tract defects, 613735 (3), Isolated casesBrain malformations with or without urinary tract defects, 613735 (3);chr1;NFIA, BRMUTD;False
ENSG00000116641;Dedicator of cytokinesis 7;NotRelevant;;Epileptic encephalopathy, early infantile, 23, 615859 (3), Autosomal recessiveEpileptic encephalopathy, early infantile, 23, 615859 (3);chr1;DOCK7, KIAA1771, EIEE23;True
ENSG00000132855;Angiopoietin-like 3;NotRelevant;;Hypobetalipoproteinemia, familial, 2, 605019 (3), Autosomal recessiveHypobetalipoproteinemia, familial, 2, 605019 (3);chr1;ANGPTL3, ANGPT5, FHBL2;True
ENSG00000187140;Forkhead box D3;NotRelevant;;{Autoimmune disease, susceptibility to, 1}, 607836 (3), Autosomal dominant{Autoimmune disease, susceptibility to, 1}, 607836 (3);chr1;FOXD3, AIS1, VAMAS2;True
ENSG00000088035;Alg6, S. cerevisiae, homolog of;NotRelevant;;Congenital disorder of glycosylation, type Ic, 603147 (3), Autosomal recessiveCongenital disorder of glycosylation, type Ic, 603147 (3);chr1;ALG6, CDG1C;True
ENSG00000079739;Phosphoglucomutase-1;NotRelevant;distal to ACADM; formerly 1p22.1Congenital disorder of glycosylation, type It, 614921 (3);chr1;PGM1, GSD14, CDG1T;False
ENSG00000185483;Receptor tyrosine kinase-like orphan receptor 1;NotRelevant;mutation identified in 1 DFNB108 family;?Deafness, autosomal recessive 108, 617654 (3), Autosomal recessive?Deafness, autosomal recessive 108, 617654 (3);chr1;ROR1, NTRKR1;True
ENSG00000116675;DNAJ, E. coli, homolog of, subfamily C, member 6;NotRelevant;;Parkinson disease 19a, juvenile-onset, 615528 (3), Autosomal recessiveParkinson disease 19b, early-onset, 615528 (3);chr1;DNAJC6, DJC6, KIAA0473, PARK19;True
ENSG00000116678;Leptin receptor;NotRelevant;;Obesity, morbid, due to leptin receptor deficiency, 614963 (3)Obesity, morbid, due to leptin receptor deficiency, 614963 (3);chr1;LEPR, OBR, LEPRD;False
ENSG00000116704;Solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1;NotRelevant;;Schneckenbecken dysplasia, 269250 (3), Autosomal recessiveSchneckenbecken dysplasia, 269250 (3);chr1;SLC35D1, UGTREL7, KIAA0260, SHNKND;True
ENSG00000162594;Interleukin 23 receptor;NotRelevant;;{Inflammatory bowel disease 17, protection against}, 612261 (3){Psoriasis, protection against}, 605606 (3);chr1;IL23R, IBD17;False
ENSG00000116745;RPE65 retinoid isomerohydrolase;NotRelevant;;Leber congenital amaurosis 2, 204100 (3), Autosomal recessiveRetinitis pigmentosa 20, 613794 (3);chr1;RPE65, RP20, LCA2;True
ENSG00000116761;Cystathionine gamma-lyase;NotRelevant;previously assigned to chr.16;Cystathioninuria, 219500 (3), Autosomal recessiveHomocysteine, total plasma, elevated (3);chr1;CTH;True
ENSG00000116783;TNNI3-interacting kinase;NotRelevant;;Cardiac conduction disease with or without dilated cardiomyopathy, 616117 (3), Autosomal dominantCardiac conduction disease with or without dilated cardiomyopathy, 616117 (3);chr1;TNNI3K, CCDD;True
ENSG00000117054;Acyl-Coenzyme A dehydrogenase, C-4 to C-12 straight chain;NotRelevant;;Acyl-CoA dehydrogenase, medium chain, deficiency of, 201450 (3), Autosomal recessiveAcyl-CoA dehydrogenase, medium chain, deficiency of, 201450 (3);chr1;ACADM, MCAD;True
ENSG00000162614;Nexilin, rat, homolog of;NotRelevant;;Cardiomyopathy, dilated, 1CC, 613122 (3), Autosomal dominantCardiomyopathy, hypertrophic, 20, 613876 (3);chr1;NEXN, NELIN, CMD1CC, CMH20;True
ENSG00000142867;B-cell leukemia/lymphoma 10;NotRelevant;mutation identified in 1 IMD37 patient;?Immunodeficiency 37, 616098 (3), Autosomal recessive{Sezary syndrome, somatic}, (3);chr1;BCL10, IMD37;True
ENSG00000122482;Zinc finger protein 644;NotRelevant;;Myopia 21, autosomal dominant, 614167 (3), Autosomal dominantMyopia 21, autosomal dominant, 614167 (3);chr1;ZNF644, MYP21;True
ENSG00000162669;Hfm1, ATP-dependent DNA helicase, S. cerevisiae, homolog of;NotRelevant;;Premature ovarian failure 9, 615724 (3), Autosomal recessivePremature ovarian failure 9, 615724 (3);chr1;HFM1, MER3, POF9;True
ENSG00000137948;Bromodomain, testis-specific;NotRelevant;mutation identified in 1 SPGF21 patient;?Spermatogenic failure 21, 617644 (3), Autosomal recessive?Spermatogenic failure 21, 617644 (3);chr1;BRDT, SPGF21;True
ENSG00000174842;Glomulin;NotRelevant;;Glomuvenous malformations, 138000 (3), Autosomal dominantGlomuvenous malformations, 138000 (3);chr1;GLML, GVM, VMGLOM;True
ENSG00000162676;Growth factor independent 1;NotRelevant;mutation identified in 1 SCN2 patient and 1 NICINA patient;?Neutropenia, nonimmune chronic idiopathic, of adults, 607847 (3), Autosomal dominant?Neutropenia, severe congenital 2, autosomal dominant, 613107 (3);chr1;GFI1, ZNF163, SCN2;True
ENSG00000122406;Ribosomal protein L5;NotRelevant;;Diamond-Blackfan anemia 6, 612561 (3), Autosomal dominantDiamond-Blackfan anemia 6, 612561 (3);chr1;RPL5, DBA6;True
ENSG00000023909;Glutamate-cysteine ligase, modifier subunit;NotRelevant;;{Myocardial infarction, susceptibility to}, 608446 (3){Myocardial infarction, susceptibility to}, 608446 (3);chr1;GCLM, GLCLR;False
ENSG00000198691;ATP-binding transporter, retina-specific;NotRelevant;;Cone-rod dystrophy 3, 604116 (3){Macular degeneration, age-related, 2}, 153800 (3);chr1;ABCA4, ABCR, STGD1, FFM, RP19, CORD3, ARMD2;False
ENSG00000117528;ATP-binding cassette, subfamily D, member 3 (peroxisomal membrane protein 1, 70kD);NotRelevant;mutation identified in 1 CBAS5 family;?Bile acid synthesis defect, congenital, 5, 616278 (3), Autosomal recessive?Bile acid synthesis defect, congenital, 5, 616278 (3);chr1;ABCD3, PXMP1, PMP70, CBAS5;True
ENSG00000172339;Alg14, S. cerevisiae, homolog of;NotRelevant;mutation identified in 1 CMSWTA family;?Myasthenic syndrome, congenital, 15, without tubular aggregates, 616227 (3), Autosomal recessive?Myasthenic syndrome, congenital, 15, without tubular aggregates, 616227 (3);chr1;ALG14, CMS15;True
ENSG00000188641;Dihydropyrimidine dehydrogenase;NotRelevant;;Dihydropyrimidine dehydrogenase deficiency, 274270 (3), Autosomal recessiveDihydropyrimidine dehydrogenase deficiency, 274270 (3);chr1;DPYD, DPD;True
ENSG00000162688;Amylo-1,6-glucosidase, 4-alpha-glucanotransferase (glycogen debranching enzyme);NotRelevant;;Glycogen storage disease IIIa, 232400 (3), Autosomal recessiveGlycogen storage disease IIIb, 232400 (3);chr1;AGL, GDE;True
ENSG00000117620;Solute carrier family 35 (UDP-GlcNAc transporter), member 3;NotRelevant;mutation identified in 1 family;?Arthrogryposis, mental retardation, and seizures, 615553 (3), Autosomal recessive?Arthrogryposis, mental retardation, and seizures, 615553 (3);chr1;SLC35A3, AMRS;True
ENSG00000156876;SAS-6 centriolar assembly protein;NotRelevant;mutation identified in 1 MCPH14 family;?Microcephaly 14, primary, autosomal recessive, 616402 (3), Autosomal recessive?Microcephaly 14, primary, autosomal recessive, 616402 (3);chr1;SASS6, SAS6, MCPH14;True
ENSG00000137992;Dihydrolipoamide branched chain transacylase (E2 component of branched chain keto acid dehydrogenase complex);NotRelevant;pseudogene on 3q24;Maple syrup urine disease, type II, 248600 (3), Autosomal recessiveMaple syrup urine disease, type II, 248600 (3);chr1;DBT, BCATE2;True
ENSG00000079335;Cell division cycle 14, S. cerevisiae, homolog A;NotRelevant;;Deafness, autosomal recessive 32, with or without immotile sperm, 608653 (3), Autosomal recessiveDeafness, autosomal recessive 32, with or without immotile sperm, 608653 (3);chr1;CDC14A, DFNB32;True
ENSG00000181656;G protein-coupled receptor 88;NotRelevant;mutation identified in 1 COCPMR family;?Chorea, childhood-onset, with psychomotor retardation, 616939 (3), Autosomal recessive?Chorea, childhood-onset, with psychomotor retardation, 616939 (3);chr1;GPR88, STRG, COCPMR;True
ENSG00000060718;Collagen XI, alpha-1 polypeptide;NotRelevant;;Fibrochondrogenesis 1, 228520 (3), Autosomal recessive{Lumbar disc herniation, susceptibility to}, 603932 (3);chr1;COL11A1, STL2;True
ENSG00000185946;RNA-binding region-containing protein 3;NotRelevant;mutation identified in 1 IGHD5 family;?Growth hormone deficiency, isolated, type V, 618160 (3), Autosomal recessive?Growth hormone deficiency, isolated, type V, 618160 (3);chr1;RNPC3, SNRNP65, KIAA1839, IGHD5;True
ENSG00000085491;Solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24;NotRelevant;;Fontaine progeroid syndrome, 612289 (3), Autosomal dominantFontaine progeroid syndrome, 612289 (3);chr1;SLC25A24, SCAMC1;True
ENSG00000121957;G protein signaling modulator 2;NotRelevant;;Chudley-McCullough syndrome, 604213 (3), Autosomal recessiveChudley-McCullough syndrome, 604213 (3);chr1;GPSM2, LGN, PINS, DFNB82, CMCS;True
ENSG00000197780;TAF13 RNA polymerase II, TATA box-binding protein-associated factor, 18kD;NotRelevant;;Mental retardation, autosomal recessive 60, 617432 (3), Autosomal recessiveMental retardation, autosomal recessive 60, 617432 (3);chr1;TAF13, TAF2K, MRT60;True
ENSG00000031698;Seryl-tRNA synthetase;NotRelevant;mutation identified in 1 NEDMAS family;?Neurodevelopmental disorder with microcephaly, ataxia, and seizures, 617709 (3), Autosomal recessive?Neurodevelopmental disorder with microcephaly, ataxia, and seizures, 617709 (3);chr1;SARS, SERS, NEDMAS;True
ENSG00000134243;Sortilin;NotRelevant;;[Low density lipoprotein cholesterol level QTL6], 613589 (3), Autosomal dominant[Low density lipoprotein cholesterol level QTL6], 613589 (3);chr1;SORT1, NT3, LDLCQ6;True
ENSG00000065135;Guanine nucleotide-binding protein (G-protein), alpha-inhibiting activity polypeptide-3;NotRelevant;;Auriculocondylar syndrome 1, 602483 (3), Autosomal dominantAuriculocondylar syndrome 1, 602483 (3);chr1;GNAI3, ARCND1;True
ENSG00000134183;Guanine nucleotide-binding protein (G-protein), alpha-transducing (transducin) activity polypeptide-2;NotRelevant;;Achromatopsia 4, 613856 (3)Achromatopsia 4, 613856 (3);chr1;GNAT2, ACHM4;False
ENSG00000116337;Adenosine monophosphate deaminase-2, isoform L;NotRelevant;mutation identified in 1 SPG63 family;Pontocerebellar hypoplasia, type 9, 615809 (3), Autosomal recessivePontocerebellar hypoplasia, type 9, 615809 (3);chr1;AMPD2, SPG63, PCH9;True
ENSG00000156150;Aristaless-like homeobox 3;NotRelevant;;Frontonasal dysplasia 1, 136760 (3), Autosomal recessiveFrontonasal dysplasia 1, 136760 (3);chr1;ALX3, FND1;True
ENSG00000197106;Solute carrier family 6 (neurotransmitter transporter), member 17;NotRelevant;;Mental retardation, autosomal recessive 48, 616269 (3), Autosomal recessiveMental retardation, autosomal recessive 48, 616269 (3);chr1;SLC6A17, NTT4, MRT48;True
ENSG00000162775;One-twenty two protein (RNA binding motif protein 15;NotRelevant;ENSG00000162775;Megakaryoblastic leukemia, acute (2);chr1;RBM15, SPEN, OTT;False
ENSG00000177301;Potassium channel, voltage-gated, Shaker-related subfamily, member 2;NotRelevant;;Epileptic encephalopathy, early infantile, 32, 616366 (3), Autosomal dominantEpileptic encephalopathy, early infantile, 32, 616366 (3);chr1;KCNA2, EIEE32;True
ENSG00000156171;Damage-regulated autophagy modulator 2;NotRelevant;;Cone-rod dystrophy 21, 616502 (3), Autosomal recessiveCone-rod dystrophy 21, 616502 (3);chr1;DRAM2, TMEM77, CORD21;True
ENSG00000171385;Potassium voltage-gated channel, Shal-related subfamily, member 3;NotRelevant;;Brugada syndrome 9, 616399 (3), Autosomal dominantSpinocerebellar ataxia 19, 607346 (3);chr1;KCND3, KCND3S, KCND3L, SCA19, SCA22, BRGDA9;True
ENSG00000134245;Wingless-type MMTV integration site family, member 2B;NotRelevant;;Diarrhea 9, 618168 (3), Autosomal recessiveDiarrhea 9, 618168 (3);chr1;WNT2B, WNT13, XWNT2;True
ENSG00000155380;Solute carrier family 16 (monocarboxylic acid transporters), member 1;NotRelevant;;Erythrocyte lactate transporter defect, 245340 (3), Autosomal dominantMonocarboxylate transporter 1 deficiency, 616095 (3);chr1;SLC16A1, MCT1, HHF7, MCT1D;True
ENSG00000198799;Leucine-rich repeats- and immunoglobulin-like domains-containing protein 2;NotRelevant;;Urofacial syndrome 2, 615112 (3), Autosomal recessiveUrofacial syndrome 2, 615112 (3);chr1;LRIG2, LIG2, KIAA0806, UFS2;True
ENSG00000134242;Protein tyrosine phosphatase, nonreceptor-type 22;NotRelevant;;{Diabetes, type 1, susceptibility to}, 222100 (3), Autosomal recessive{Systemic lupus erythematosus susceptibility to}, 152700 (3);chr1;PTPN22, PEP, PTPN8, LYP;True
ENSG00000134262;Adaptor-related protein complex 4, beta-1 subunit;NotRelevant;;Spastic paraplegia 47, autosomal recessive, 614066 (3), Autosomal recessiveSpastic paraplegia 47, autosomal recessive, 614066 (3);chr1;AP4B1, SPG47, CPSQ5;True
ENSG00000116748;Adenosine monophosphate deaminase-1, muscle;NotRelevant;;Myopathy due to myoadenylate deaminase deficiency, 615511 (3), Autosomal recessiveMyopathy due to myoadenylate deaminase deficiency, 615511 (3);chr1;AMPD1, MMDD;True
ENSG00000213281;Neuroblastoma RAS viral (v-ras) oncogene homolog;NotRelevant;cen-CD2-NGFB-NRAS;Colorectal cancer, somatic, 114500 (3)Thyroid carcinoma, follicular, somatic, 188470 (3);chr1;NRAS, ALPS4, NS6, CMNS, NCMS;False
ENSG00000134200;Thyroid-stimulating hormone, beta polypeptide;NotRelevant;centromeric to NGFB;Hypothyroidism, congenital, nongoitrous 4, 275100 (3), Autosomal recessiveHypothyroidism, congenital, nongoitrous 4, 275100 (3);chr1;TSHB, CHNG4;True
ENSG00000134259;Nerve growth factor, beta;NotRelevant;same 310kb fragment as TSHB; order: cen-CD2-CD58-ATP1A1-NGF-TSHB-NRAS-telNeuropathy, hereditary sensory and autonomic, type V, 608654 (3);chr1;NGF, NGFB, HSAN5;False
